,Cell1,Cell2,entropy
9079,549,570,4.4603975609712
9080,760,790,4.701941977466604
9081,457,752,5.030714031006526
9082,350,397,5.522876444058909
9083,85,880,5.677651794000974
9084,281,526,4.524765637322186
9085,88,397,5.648141535400168
9086,167,690,5.801561693328169
9087,456,527,5.38745564553237
9088,225,631,5.655799330067848
9089,280,338,5.419401559154151
9090,712,749,4.500274399516951
9091,161,875,4.801647174810535
9092,670,981,5.337771080795101
9093,441,929,5.457579517612454
9094,515,878,4.899868835632151
9095,790,817,4.808469400825006
9096,26,421,5.232379764113602
9097,91,816,5.5163394293902455
9098,237,870,4.846420148322936
9099,177,590,4.968221976695828
9100,218,591,5.423078883231816
9101,732,812,5.529008854432239
9102,181,709,5.290986269931349
9103,129,290,5.104403444450068
9104,387,814,5.618898477397999
9105,781,970,4.9004396633750815
9106,533,868,4.885545763580033
9107,486,527,5.503080210838675
9108,480,978,5.316059281331084
9109,91,937,5.550284600495118
9110,208,290,4.988528339335927
9111,609,634,5.085197602966992
9112,447,572,5.3248214204925866
9113,177,711,4.988957194451053
9114,204,814,5.578753458253618
9115,283,878,4.574592327664225
9116,369,881,4.809368708988636
9117,765,881,4.671320106872689
9118,121,816,5.497202957972522
9119,759,807,5.326593204063163
9120,704,871,5.39648045704799
9121,28,359,4.954633492439539
9122,286,883,5.257645336933363
9123,709,986,5.324454284543289
9124,69,131,5.098708843058599
9125,60,540,5.349848329847462
9126,127,301,5.294023245518507
9127,294,478,5.122620019375623
9128,299,822,5.698478303025063
9129,693,978,5.3970145251795705
9130,266,416,4.827851466224006
9131,252,481,4.948181533775619
9132,202,889,5.852202321689041
9133,563,868,5.0205529411900045
9134,521,871,5.417737678606096
9135,447,693,5.290041407482382
9136,87,121,5.435541484468934
9137,130,757,4.964259199782061
9138,278,655,5.7457370986054
9139,121,937,5.5217343051221475
9140,97,314,5.119356101540071
9141,262,647,5.554052519632523
9142,19,889,5.900429908316837
9143,0,647,5.5167702879219265
9144,294,599,5.219733380307855
9145,8,242,4.7131000865711
9146,333,527,5.343390884569552
9147,90,311,5.64936662998247
9148,315,658,5.620539360235618
9149,609,876,5.114956920507278
9150,306,838,5.531569876564306
9151,142,178,5.697135332849278
9152,204,827,5.541555009213968
9153,102,779,5.09535326865828
9154,107,894,5.474544640870103
9155,50,360,4.858825816906101
9156,284,527,5.398190144843891
9157,690,949,5.69614372960525
9158,528,887,5.524480171826019
9159,743,812,5.347406376436064
9160,280,822,5.549289268800152
9161,46,655,6.070020871399691
9162,75,124,5.423286694881695
9163,151,671,4.4893837409535
9164,85,317,5.535426804728565
9165,527,662,5.192569554314558
9166,733,767,5.549294951623755
9167,824,885,5.413232454567952
9168,153,717,4.9220510310511765
9169,590,718,4.98111087370324
9170,639,876,5.061227395000683
9171,190,784,4.619795001332941
9172,262,889,5.734181798955358
9173,465,723,5.668113515840238
9174,0,889,5.709472657457526
9175,248,725,5.396609878212732
9176,91,253,5.755305048457607
9177,5,967,4.761346572380686
9178,344,433,4.289256718138503
9179,200,425,4.815004277045059
9180,140,145,4.669658674216538
9181,296,887,5.329895486108521
9182,425,772,4.926717032180632
9183,852,876,5.111229442376872
9184,53,900,4.847977847888169
9185,268,559,4.9466010472046085
9186,870,893,4.672380390950743
9187,414,650,5.386096783613986
9188,202,205,6.00902208319771
9189,152,613,5.360516396307926
9190,372,653,4.565023648332213
9191,88,894,5.393973695572507
9192,143,793,4.320167022340109
9193,129,666,5.058561348844846
9194,523,785,4.933044682490967
9195,657,785,5.317005062385489
9196,643,887,5.290897487586983
9197,481,559,5.049464678425484
9198,121,253,5.68742658162828
9199,238,838,5.268131845581679
9200,431,967,4.780796590020908
9201,57,497,6.010270010771917
9202,714,767,5.391883142790148
9203,824,898,5.470893939408841
9204,717,772,4.974809898250831
9205,49,84,5.57317327958277
9206,465,965,5.355524668872963
9207,102,913,5.603159266213926
9208,446,723,5.46889022666105
9209,583,957,4.873096488310019
9210,435,793,4.387813618454041
9211,784,947,4.897975976322014
9212,641,898,5.173955456298539
9213,93,275,4.8024106585610955
9214,153,851,4.9116177653670166
9215,461,967,4.979424871197495
9216,166,790,4.7652092651173925
9217,6,572,5.490880490416207
9218,188,549,4.692481015677258
9219,823,831,5.614788148030958
9220,97,690,5.449100981334624
9221,124,564,5.43966440755905
9222,471,608,4.804080843156862
9223,89,277,5.234307175655354
9224,118,749,4.540229150293806
9225,88,89,5.420565173702162
9226,0,205,5.899685534173297
9227,19,218,5.828266493170819
9228,84,613,5.646664311084651
9229,464,834,5.19323737225396
9230,376,721,4.5795496730386995
9231,221,847,5.052095939324454
9232,529,963,5.1370439609489225
9233,6,693,5.4141773060395355
9234,35,162,5.371665495159632
9235,446,965,5.180463117506718
9236,155,264,4.339073216041297
9237,465,978,5.484672201281962
9238,821,842,5.070829905035885
9239,881,893,4.753216845455655
9240,210,688,5.028223371667174
9241,153,154,4.963859321021849
9242,526,665,4.467313607708731
9243,127,690,5.524351018582906
9244,130,207,4.979458395848937
9245,264,399,4.237530222663158
9246,383,387,5.643652333901677
9247,470,504,4.571727936951372
9248,709,786,5.409268409279547
9249,654,850,5.182602344166084
9250,253,277,5.514116080481399
9251,277,634,5.121283980483862
9252,426,434,5.486752684598163
9253,180,967,4.773956049151322
9254,123,167,5.732548672274085
9255,97,932,5.518652809812953
9256,154,685,4.907414476010478
9257,80,470,4.7234776106560155
9258,85,814,5.404639171692744
9259,527,930,5.247207926664044
9260,0,218,5.58587539936266
9261,351,970,4.848711647377311
9262,29,919,5.000171549286027
9263,101,529,4.924564095415678
9264,515,812,5.35306551827736
9265,513,968,4.765233367249823
9266,306,638,5.699750722684775
9267,521,563,5.202083735305861
9268,218,296,5.3083152830732585
9269,591,807,5.394194662875625
9270,171,221,4.8556156815783496
9271,121,629,5.731897868472038
9272,608,976,4.660803340172949
9273,470,517,4.676986548617645
9274,69,173,5.022412029504984
9275,322,390,4.8993552186098315
9276,277,876,5.146494134913496
9277,371,740,4.548799900396692
9278,426,447,5.157328015123511
9279,104,167,5.830895878094819
9280,188,804,4.725281039679425
9281,174,869,5.970073694329556
9282,155,627,4.463847398676518
9283,348,527,5.1266307716851
9284,26,476,5.099135512184097
9285,559,976,4.827573701003522
9286,297,976,4.802692496411629
9287,278,697,5.735958967589978
9288,572,915,5.435690694602401
9289,80,712,4.596102764904845
9290,225,807,5.628235861558647
9291,528,579,5.732040722058955
9292,113,337,4.607380397244295
9293,459,745,5.386356100232436
9294,695,756,4.671048943878602
9295,343,799,4.963369702459515
9296,188,925,4.697224857005264
9297,389,915,5.278877593929776
9298,57,176,5.554437110144851
9299,311,766,5.919258995556607
9300,383,871,5.626712302329707
9301,19,823,5.759494929617544
9302,46,697,6.025004156093769
9303,113,458,4.608627383001662
9304,238,638,5.439749856750637
9305,945,988,4.9256764798348565
9306,296,350,5.335569904046178
9307,77,949,5.794545022925852
9308,361,479,4.720663192496765
9309,311,887,5.584168085981196
9310,595,646,5.601882462478828
9311,655,697,5.746481497293133
9312,166,240,4.665508799422339
9313,732,880,5.76970807763155
9314,190,597,4.416844887555699
9315,0,702,5.845664719691445
9316,210,246,5.020864296219427
9317,349,590,4.848749835173438
9318,294,654,5.265489241883098
9319,338,697,5.679248923810045
9320,431,888,4.716892211130366
9321,646,813,5.150349146111838
9322,90,595,5.716033250247729
9323,375,993,4.834139565551401
9324,530,638,5.443693790453069
9325,631,690,5.495528620625177
9326,34,471,5.017285617832928
9327,595,767,5.6311916716314965
9328,39,549,4.546620494504633
9329,70,653,4.538395782807169
9330,278,831,5.830112477018583
9331,653,708,4.7279622761213
9332,152,426,5.179909415251253
9333,102,834,5.2556447874302545
9334,262,823,5.540310264265283
9335,107,949,5.699558407105176
9336,0,823,5.53304044210746
9337,349,711,4.852803094794767
9338,294,775,5.063743642930448
9339,476,523,4.9062054931368815
9340,113,471,4.843774974500159
9341,13,533,4.966366201832638
9342,388,410,5.999770190805804
9343,118,549,4.572932592310198
9344,734,818,5.146447014791703
9345,123,664,5.354458995532525
9346,38,297,4.765160084677947
9347,26,960,5.421565099529635
9348,12,833,4.886037522344059
9349,320,949,5.584378023868685
9350,576,875,4.741776872510824
9351,282,428,5.46195556979955
9352,617,647,5.329627561265338
9353,317,880,5.855596176257431
9354,205,410,5.872923700416793
9355,331,549,4.61170783716186
9356,47,790,4.9279261226946
9357,46,831,6.095890678099634
9358,294,667,5.268125305259933
9359,335,668,4.359364733904147
9360,168,262,5.541091832051058
9361,156,962,4.857426513211857
9362,123,785,5.302804090579679
9363,252,670,5.047263385082734
9364,79,190,4.661529180367105
9365,26,852,5.155855762014322
9366,29,598,4.952058736622506
9367,67,890,4.7474706829461315
9368,425,598,4.971898613599825
9369,376,413,4.485362251687221
9370,414,705,5.153421027411301
9371,171,947,4.85797944318622
9372,340,490,4.333556714402021
9373,548,668,4.2238979986096306
9374,171,718,4.833621094953582
9375,350,949,5.553154396077707
9376,653,721,4.5648357490871785
9377,625,888,4.601850981877119
9378,88,949,5.664863324544357
9379,349,724,4.558655847449717
9380,247,942,5.082089939954474
9381,151,968,4.567795578861327
9382,89,90,5.321397786945383
9383,118,791,4.609995799330229
9384,176,244,5.458335374654557
9385,338,831,5.737933525818958
9386,219,614,5.192729279865292
9387,200,372,4.564392137287082
9388,558,834,5.429117960044811
9389,714,822,5.637994487251794
9390,84,426,5.482735411199292
9391,301,949,5.596059104419522
9392,337,606,4.653033049172133
9393,361,963,4.95486767132153
9394,180,888,4.724403561941706
9395,617,889,5.559930413915885
9396,268,506,4.736906472826904
9397,109,190,4.470601065826883
9398,240,673,4.5691442165093195
9399,50,549,4.65351477408776
9400,537,896,4.99422572894072
9401,339,386,5.464616189715686
9402,397,593,5.646989135688596
9403,292,311,5.751152894787701
9404,182,439,4.520938923095344
9405,476,657,5.270878998429158
9406,393,888,4.727826408265757
9407,38,431,4.686992862778034
9408,188,375,4.892163799762462
9409,606,888,4.703278488976917
9410,372,721,4.543885445235595
9411,647,889,5.445384250011998
9412,559,776,5.0266736660625435
9413,745,966,5.2579988969967975
9414,8,673,4.672108855123685
9415,77,278,5.831000980185866
9416,89,332,5.352739846235681
9417,457,499,5.0271076978868505
9418,121,550,5.323094806010875
9419,797,833,5.102476412212278
9420,28,93,5.019506172579981
9421,527,743,5.25864653107943
9422,888,951,4.718555799722948
9423,478,558,5.3542378132428805
9424,142,609,5.510260195537591
9425,39,925,4.545306984619218
9426,125,965,5.1905711663647125
9427,49,152,5.282718402126442
9428,642,666,5.0146042564965985
9429,50,791,4.734770030643997
9430,174,332,5.795607395065853
9431,26,168,5.159586801854062
9432,215,858,5.711048610785864
9433,110,576,4.747039374420577
9434,218,338,5.480004443433015
9435,118,925,4.582318436188164
9436,88,265,5.253743326005674
9437,107,278,5.714824279941085
9438,93,343,5.023057367119123
9439,253,332,5.5881302577724155
9440,428,858,5.663515640625163
9441,331,925,4.588055083808755
9442,375,443,4.892065616015216
9443,867,905,4.794912096674837
9444,22,813,5.152955163878542
9445,443,843,4.925332375328762
9446,383,563,5.4666366441996805
9447,102,284,5.392893148068698
9448,219,869,5.642974215877541
9449,434,794,5.480498480280333
9450,2,871,5.362602664334799
9451,387,682,5.733740288458495
9452,654,797,5.341584464856081
9453,208,976,4.703463379071804
9454,693,725,5.5310467808229955
9455,478,571,4.908340783054398
9456,40,574,5.507959074617083
9457,26,410,5.510306823035838
9458,807,975,5.233077084406094
9459,210,756,4.9186725584805515
9460,614,617,5.228290091450328
9461,125,389,5.240058501951673
9462,75,797,5.246425329992473
9463,278,631,5.55309597471296
9464,168,759,5.250515745324211
9465,696,915,5.5454933325892855
9466,102,405,5.139625721654988
9467,434,915,5.598429989222502
9468,162,456,5.475156007115036
9469,102,176,5.42072635123041
9470,88,278,5.652195850853435
9471,299,690,5.6263669073370846
9472,514,615,4.75878426583438
9473,161,756,4.811459254973183
9474,50,925,4.623232312909653
9475,265,813,4.962677433213231
9476,91,697,5.71217687869814
9477,311,929,5.694675711466906
9478,22,826,5.659018144263298
9479,405,564,5.191199877144435
9480,331,349,4.603770551172806
9481,167,921,5.829548216517979
9482,107,641,5.341182482138583
9483,129,400,5.104801097463058
9484,468,620,4.9338656688487355
9485,29,987,4.9244173006705445
9486,332,759,5.345719212290427
9487,238,572,5.377763315506382
9488,178,292,5.692472817154405
9489,174,816,5.854243606696472
9490,67,461,5.033519208630988
9491,153,464,5.048265391882512
9492,208,400,4.960134674935122
9493,122,131,5.115513595098776
9494,320,641,5.225750384847919
9495,70,695,4.502909444779245
9496,339,883,5.384853768286995
9497,218,593,5.559218548455953
9498,746,978,5.257297162478407
9499,834,862,5.182727292989901
9500,176,862,5.328575890947523
9501,732,814,5.561381068258648
9502,121,697,5.65003167801634
9503,253,816,5.679417278973562
9504,456,650,5.457074463080481
9505,602,741,4.343455902764496
9506,5,485,4.819837974508556
9507,261,411,4.698035908842485
9508,593,921,5.7000281475841525
9509,338,631,5.453801449791242
9510,238,693,5.364999590595851
9511,706,798,4.513923977574351
9512,31,888,4.799768069507184
9513,315,418,5.773364494254518
9514,292,929,5.631332411794476
9515,218,714,5.515613607673474
9516,6,306,5.684345631061215
9517,572,983,5.425116441217419
9518,553,704,5.303807642332256
9519,658,986,5.196517171597715
9520,350,641,5.188534432888228
9521,410,655,5.727641125510954
9522,50,349,4.711269239361202
9523,88,641,5.281611375286356
9524,129,642,5.039107155381487
9525,253,937,5.641624567460455
9526,91,121,5.559467020370415
9527,5,606,4.702759291326032
9528,299,824,5.579965010741873
9529,173,419,4.970688788276334
9530,154,177,4.921439531551546
9531,486,650,5.553000292176021
9532,188,993,4.725339238490515
9533,90,421,5.315759388258571
9534,389,983,5.131456567481934
9535,477,830,5.127138323242898
9536,57,244,5.474954819479115
9537,389,754,5.153037746750635
9538,885,921,5.499589012187508
9539,282,591,5.475817695491205
9540,595,822,5.884528807666494
9541,87,123,5.370930572850684
9542,42,875,4.783306741995094
9543,190,773,4.536544824814653
9544,732,827,5.593236450561973
9545,157,596,4.726031162960718
9546,22,142,5.605468011974096
9547,533,883,5.181626080578242
9548,662,768,4.848423757638938
9549,113,297,4.776127897569978
9550,178,655,5.653358730958916
9551,665,773,4.4463204630022055
9552,131,314,5.008353097306285
9553,136,658,5.2206214908180515
9554,296,647,5.240869830716752
9555,153,827,5.247200553328111
9556,595,714,5.774136022884291
9557,441,476,5.219444239218011
9558,759,822,5.566396986386281
9559,743,814,5.42329175654249
9560,643,876,5.150255436783568
9561,333,650,5.342864286478379
9562,57,486,5.644564558666572
9563,563,883,5.334138386346771
9564,425,653,4.8098007356508
9565,824,887,5.432337112778065
9566,309,707,4.4415726862450216
9567,142,301,5.597821287758622
9568,171,773,4.572198469204535
9569,317,827,5.747047768674503
9570,174,253,5.954237671029299
9571,465,725,5.637301467104852
9572,284,650,5.4527344078425815
9573,181,966,5.265431308753619
9574,564,704,5.21640469029115
9575,77,320,5.683592753017814
9576,77,91,5.7669545930479185
9577,421,655,5.511939226758482
9578,228,260,5.204965153402652
9579,458,951,4.523802311914645
9580,296,889,5.479049271915946
9581,571,599,5.006441351592167
9582,810,881,4.9618499410866495
9583,455,653,4.591482133527208
9584,515,667,5.211029637500959
9585,188,309,4.684859855956623
9586,620,720,4.773598809967985
9587,386,553,5.507221356020057
9588,634,655,5.470225581550532
9589,353,376,4.66153592488212
9590,124,553,5.492642087586027
9591,349,671,4.65659642899716
9592,297,481,5.029218106273527
9593,643,889,5.471614282441119
9594,743,827,5.391793424798342
9595,481,790,5.0081174225129965
9596,252,967,4.841585817857124
9597,646,894,5.267015626849229
9598,195,204,5.55265343441824
9599,107,320,5.566858362259342
9600,654,718,5.13836456134582
9601,2,563,5.124806802513361
9602,282,846,5.130991050275059
9603,309,720,4.674342537104267
9604,446,725,5.5134196062061305
9605,12,204,5.217846835317077
9606,22,397,5.469566080104815
9607,531,540,5.244364787654315
9608,858,898,5.526894033649314
9609,85,682,5.539282360528625
9610,613,838,5.2903404143869155
9611,84,723,5.670115223250987
9612,46,202,6.143696849118039
9613,32,38,4.527418378872451
9614,464,486,5.480954546411302
9615,598,678,5.122879874963055
9616,109,258,4.469557195588186
9617,97,921,5.478377686952321
9618,320,441,5.455080678917099
9619,53,97,5.131248782493738
9620,383,497,6.07857423032304
9621,729,905,4.775032493833287
9622,190,331,4.535488355494228
9623,176,204,5.575747784509564
9624,88,320,5.491737429560442
9625,319,741,4.28917546038446
9626,286,564,5.278406763321354
9627,88,91,5.632817643009172
9628,360,513,4.874093159002596
9629,869,885,5.534837021080468
9630,175,733,6.246801022398726
9631,502,862,5.027288225346689
9632,123,277,5.349941346957235
9633,152,978,5.345878345084686
9634,441,852,5.267020415995496
9635,749,968,4.641101400444798
9636,188,443,4.751196076080509
9637,496,559,4.979357490474407
9638,301,320,5.356712349741093
9639,485,666,5.042449360412653
9640,204,387,5.612920081298136
9641,228,744,5.379982892399865
9642,350,441,5.314249594614899
9643,388,733,6.017320067695419
9644,102,339,5.328953041531578
9645,88,441,5.479595269700311
9646,164,988,4.958549886070255
9647,57,862,5.379723963697363
9648,459,613,5.5618365407859764
9649,46,215,6.009707769795501
9650,174,629,5.950784592437139
9651,205,733,5.914668090140769
9652,301,441,5.40260379179586
9653,688,850,5.023243938746866
9654,91,631,5.5111585856077445
9655,177,405,4.920462822322587
9656,127,813,5.225119437925066
9657,75,623,5.066698336050362
9658,171,331,4.5833696540776
9659,869,898,5.562066118387186
9660,253,629,5.8543924455469885
9661,79,513,4.767878431174074
9662,265,639,4.921869980589907
9663,688,742,4.935115241739028
9664,718,850,4.908964542434847
9665,9,390,4.91138118620228
9666,121,631,5.468795663263751
9667,723,965,5.432902752305374
9668,84,978,5.581035467888334
9669,244,930,5.309518842887647
9670,142,690,5.755523137336095
9671,725,745,5.355429339158213
9672,642,976,4.899638459152183
9673,180,393,4.745524054039302
9674,204,521,5.362021033885422
9675,765,817,4.582223562996385
9676,195,930,5.41275587331325
9677,369,817,4.768744443987957
9678,718,742,5.007933923854735
9679,520,986,5.247453861911788
9680,215,350,5.5130670329577205
9681,387,871,5.595266586407867
9682,695,987,4.734575864094768
9683,294,414,5.239574052362122
9684,246,868,4.909776990664148
9685,862,871,5.411338037984102
9686,347,691,4.726261855656424
9687,655,807,5.538340281205811
9688,22,894,5.23674506727281
9689,204,871,5.622766365543373
9690,89,655,5.488333502607428
9691,372,455,4.556928436152453
9692,792,812,5.836487881005452
9693,281,596,4.717426364268512
9694,181,658,5.228818647289298
9695,883,930,5.30862984774015
9696,468,688,4.947700919645468
9697,528,702,5.752986226191414
9698,695,879,4.633956721950066
9699,90,476,5.163135402064913
9700,623,710,4.705565570088758
9701,122,428,5.394419155501721
9702,87,178,5.398691793782713
9703,166,471,4.881598096258106
9704,176,930,5.368222309017055
9705,410,831,5.838126744387154
9706,102,486,5.483370104475005
9707,248,540,5.179335849686808
9708,690,885,5.44606790774234
9709,225,822,5.811579643102928
9710,261,479,4.510846706507073
9711,431,890,4.65673092921376
9712,613,638,5.571392073978435
9713,219,253,5.658940899941691
9714,549,653,4.615190515429829
9715,590,654,5.184593223193993
9716,634,697,5.4637094459097035
9717,400,530,5.248759167491956
9718,369,951,4.831015470596691
9719,905,931,4.758657934288919
9720,22,89,5.258229599923769
9721,555,818,5.012694327931253
9722,968,987,4.768525540181805
9723,178,831,5.74937044551126
9724,35,553,5.382311240772812
9725,291,479,4.675023283487146
9726,296,823,5.282545317874531
9727,425,708,4.875955507847792
9728,733,824,5.7622479582410975
9729,590,775,4.973077596076046
9730,631,813,5.1717076719845725
9731,122,441,5.288294103160066
9732,502,662,4.996595964984429
9733,284,705,5.202961382411862
9734,919,987,4.90034183392974
9735,690,898,5.46729005405531
9736,476,646,5.130133679869168
9737,643,823,5.228271749344588
9738,49,838,5.267577193573485
9739,455,708,4.704281074017733
9740,202,262,5.99813806104767
9741,188,364,4.794541814449479
9742,873,992,4.805954388579849
9743,363,890,4.812050928186316
9744,564,880,5.6746707903815
9745,91,202,5.932573024945539
9746,237,485,4.906768893504009
9747,476,767,5.123773983852254
9748,421,831,5.565130450593628
9749,646,949,5.498683600278448
9750,197,857,4.535413704993161
9751,775,834,5.095235430386096
9752,85,387,5.388566114053697
9753,527,732,5.470561415723087
9754,26,975,5.159860279220983
9755,337,608,4.580772708656949
9756,631,826,5.733154777027901
9757,645,724,4.535979484541459
9758,180,890,4.631298095163398
9759,15,328,4.112811384374391
9760,343,359,4.958652250504278
9761,735,883,5.449047561572782
9762,191,261,4.6351419550848405
9763,397,595,5.811798771193965
9764,77,388,6.0513822399594694
9765,70,200,4.559381877776219
9766,591,609,5.334757033795358
9767,168,277,5.1725488133513
9768,393,890,4.602222386883562
9769,200,724,4.622728870334941
9770,90,852,5.252523431313429
9771,121,202,5.906024289252721
9772,814,883,5.487979779041345
9773,1,514,4.86318889836999
9774,455,721,4.525919909203608
9775,782,850,5.052142326969716
9776,606,890,4.6576929533912175
9777,735,775,5.194299497178846
9778,413,724,4.448147119415528
9779,614,714,5.273519299032759
9780,31,393,4.833074767266534
9781,349,968,4.609476317496352
9782,218,219,5.438057492570426
9783,247,957,4.937812038537851
9784,219,858,5.556648600444775
9785,520,786,5.326280060022795
9786,107,388,5.976717709983099
9787,608,670,4.883955833000166
9788,0,262,5.815789166065639
9789,879,904,4.839026280540827
9790,464,662,5.066153798744222
9791,376,549,4.586596718353437
9792,67,208,4.85086314961974
9793,559,670,5.070321971401751
9794,60,986,5.361284158283576
9795,39,109,4.359910318238804
9796,297,670,5.014094923173459
9797,154,850,5.031802043672962
9798,443,724,4.6101737408049805
9799,107,280,5.488514810919229
9800,387,563,5.473199907387259
9801,506,514,4.763232181147639
9802,406,576,4.782321983501873
9803,348,571,4.7794914104283635
9804,306,574,5.83547904609786
9805,75,678,5.266980053054357
9806,168,869,5.485935484988308
9807,204,563,5.398524825499718
9808,195,743,5.390705889867222
9809,85,871,5.419922129241854
9810,71,973,4.945749470110488
9811,102,286,5.245915314688505
9812,709,838,5.340924191382814
9813,712,740,4.502710904904245
9814,104,332,5.629486162206947
9815,90,168,5.290748479594351
9816,301,617,5.404757674079602
9817,210,987,4.9728134494856135
9818,609,733,5.55861527897138
9819,91,807,5.533375767987095
9820,89,697,5.486421482562276
9821,70,455,4.4922819409553
9822,47,471,5.015553706248624
9823,57,930,5.395657529752469
9824,332,869,5.6113575591283285
9825,294,348,5.047828967117397
9826,60,181,5.3418352418247474
9827,161,987,4.844891892114977
9828,665,749,4.471936234878787
9829,255,622,4.349933426044209
9830,2,176,5.298349409291486
9831,174,697,5.911560414907595
9832,29,50,4.879137976216306
9833,595,690,5.754201985615753
9834,540,754,5.122872220400472
9835,807,869,5.524153831136208
9836,176,743,5.4020868860456215
9837,121,807,5.458937730831392
9838,658,746,5.223262449459752
9839,704,862,5.115188951837753
9840,107,643,5.429965841803146
9841,50,109,4.573010384449808
9842,253,697,5.7547485809632235
9843,60,531,5.485596702279422
9844,299,813,5.322334245413045
9845,390,931,4.844543078269446
9846,49,638,5.471572777435808
9847,161,879,4.76688941832169
9848,238,574,5.595559808300213
9849,90,410,5.587160489836908
9850,904,923,4.920979266571326
9851,367,984,4.24651329436952
9852,458,577,4.527090976180855
9853,348,705,4.897966749297311
9854,549,695,4.5674807677160345
9855,29,171,4.836549031308365
9856,320,643,5.303440189119901
9857,77,885,5.597500925494035
9858,22,949,5.509166951417642
9859,311,823,5.612739955052967
9860,218,595,5.747091648059074
9861,75,812,5.3603602585343015
9862,278,646,5.526160182012528
9863,966,983,5.316117769115237
9864,446,459,5.474807333048854
9865,363,461,5.107148750477653
9866,822,975,5.432724498926885
9867,426,746,5.166743532153129
9868,25,173,4.7331531265089275
9869,376,925,4.659641209083615
9870,136,418,5.413745769150428
9871,31,890,4.7571230610677695
9872,34,636,4.9508509382520005
9873,889,921,5.721506949056499
9874,278,767,5.559712075206135
9875,166,297,4.845341072038593
9876,419,477,5.152930510197802
9877,262,759,5.597820768740919
9878,205,225,5.960606483173585
9879,107,885,5.525057761535485
9880,88,643,5.381863503185522
9881,0,759,5.581926596321958
9882,410,657,5.607189604767179
9883,685,862,4.979873809330256
9884,91,123,5.633029635853396
9885,5,837,4.7648531716626845
9886,280,813,5.105863484138016
9887,5,608,4.675086095795706
9888,299,826,5.84138880290398
9889,421,523,5.090624313956575
9890,662,878,4.834728811103265
9891,426,638,5.375137269738095
9892,252,485,4.9420540997999325
9893,852,975,5.08621422895567
9894,62,361,4.944380646706582
9895,282,593,5.531568944944695
9896,320,885,5.348015232961955
9897,595,824,5.791311347759454
9898,553,827,5.480698916764489
9899,102,662,5.194225793645775
9900,322,931,4.6760693693123825
9901,253,831,5.81753922605184
9902,468,756,4.894753386059474
9903,13,590,5.002240473069076
9904,385,721,4.49113967557241
9905,641,647,5.052896057282038
9906,178,657,5.572324225979283
9907,121,123,5.5443157823416325
9908,252,606,4.807386614047732
9909,338,646,5.4332576215955815
9910,431,837,4.809292327920171
9911,599,650,5.309178536780448
9912,282,714,5.527861378636094
9913,221,246,5.009926777265356
9914,350,885,5.331799464644433
9915,787,886,4.802102381592634
9916,88,885,5.396206849083042
9917,162,834,5.257344224258447
9918,50,364,4.813093279555781
9919,831,929,5.6897974341886215
9920,418,531,5.528168383086964
9921,564,814,5.517992347395907
9922,60,786,5.411120643054686
9923,22,265,5.131282306590661
9924,13,711,4.923624084995948
9925,338,767,5.454763275554146
9926,301,885,5.325584179983257
9927,824,889,5.63603267147596
9928,461,837,4.964887795595966
9929,485,642,5.003618730484476
9930,858,887,5.526868953670592
9931,421,657,5.387730778952245
9932,641,889,5.354334928043116
9933,527,558,5.475507342281362
9934,19,88,5.836184081699871
9935,576,945,4.706965719718622
9936,156,322,4.76728499743231
9937,414,883,5.390854326912947
9938,39,740,4.518473080228378
9939,221,717,4.988081366654334
9940,513,596,4.796812975376379
9941,12,85,5.000267677877956
9942,110,620,4.832652496450247
9943,363,837,4.9449153856907815
9944,564,827,5.449372710793973
9945,397,421,5.489056245243468
9946,476,714,5.273990634991118
9947,22,278,5.549187182905596
9948,383,486,5.626002324642342
9949,495,956,4.781763647272936
9950,168,332,5.309039387781195
9951,118,740,4.590995326394544
9952,486,907,6.160927754671163
9953,85,563,5.217735722074426
9954,508,666,4.932952300054842
9955,286,553,5.3350857366689475
9956,277,733,5.5783427061718776
9957,645,671,4.634644067636401
9958,180,837,4.802267714104421
9959,87,609,5.155868884331862
9960,620,843,4.906241166211009
9961,331,740,4.609867823284222
9962,480,540,5.193384627648794
9963,339,564,5.3503768769584426
9964,696,838,5.524749788685471
9965,770,787,5.031677452141983
9966,393,837,4.781395603374697
9967,200,671,4.654824713107932
9968,0,88,5.659524010879558
9969,84,725,5.637548369058596
9970,136,915,5.290006908476196
9971,5,166,4.724412286600701
9972,631,894,5.301300187584281
9973,309,843,4.829039325369528
9974,419,974,5.272673630445652
9975,441,733,5.660842297060634
9976,40,389,5.059305007172122
9977,386,797,5.442071740217983
9978,124,797,5.484961735352728
9979,26,225,5.603771597282423
9980,413,671,4.50141683769494
9981,339,456,5.463159766492683
9982,705,779,4.850168902941147
9983,75,383,5.4469067649841625
9984,589,833,5.010886686675031
9985,869,887,5.595139780394957
9986,57,743,5.397365007105535
9987,272,668,4.524083985817439
9988,599,797,5.266112976591454
9989,907,913,6.19719073262951
9990,178,215,5.65533038236112
9991,221,851,4.934076061711662
9992,496,790,4.964474319359887
9993,890,946,4.6041871230355165
9994,31,461,5.063357096710297
9995,867,962,4.802801448552376
9996,22,641,5.086078526388469
9997,154,797,5.143095687337723
9998,278,338,5.637399234934374
9999,443,671,4.76304407853014
10000,498,570,4.206122214905604
10001,608,967,4.685856636567867
10002,962,970,5.065414745664557
10003,599,918,5.000013923197441
10004,60,115,5.457047305058573
